speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,voltage_mtr_driver,m_hand_torque,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_fork,command_hand
0,0.00,0.00336,-0.00045,0.00,-0.02,-0.01,-0.00,-0.00045,-0.00,0.00166,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00043,-0.00,-0.01,-0.01,-0.00,-0.00043,-0.00,-0.00230,3379,6851,-0.11034,-0.67174,0.00000,1.67097,0.00494,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,0.00,-0.02,-0.02,-0.00,-0.00045,-0.00,0.00114,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,0.00072,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00043,-0.00,-0.02,-0.01,-0.00,-0.00043,-0.00,-0.00238,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,-0.00,-0.02,-0.02,-0.00,-0.00045,-0.00,-0.00188,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,-0.00,-0.02,-0.01,-0.00,-0.00047,-0.00,-0.00121,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,-0.00,-0.02,-0.01,-0.00,-0.00048,-0.00,-0.00031,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,0.00,-0.02,-0.02,-0.00,-0.00048,-0.00,0.00220,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,-0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,-0.00015,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,0.00216,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,0.00,-0.02,-0.01,-0.00,-0.00043,-0.00,0.00295,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,0.00,-0.02,-0.01,-0.00,-0.00040,-0.00,0.00185,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00038,-0.00,-0.01,-0.01,-0.00,-0.00038,-0.00,-0.00167,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,0.00,-0.02,-0.01,-0.00,-0.00040,-0.00,0.00091,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,-0.00,-0.02,-0.01,-0.00,-0.00039,-0.00,-0.00007,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,0.00,-0.02,-0.01,-0.00,-0.00039,-0.00,0.00099,3379,6851,-0.11034,-0.67174,0.00000,1.67097,0.00494,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00038,-0.00,-0.01,-0.01,-0.00,-0.00038,-0.00,-0.00159,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,0.00,-0.01,-0.01,-0.00,-0.00039,-0.00,0.00170,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,-0.00,-0.02,-0.01,-0.00,-0.00037,-0.00,-0.00222,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,-0.00,-0.01,-0.01,0.00,-0.00039,-0.00,-0.00084,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,-0.00,-0.02,-0.01,-0.00,-0.00040,-0.00,-0.00238,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00042,0.00,-0.02,-0.01,-0.00,-0.00042,-0.00,0.00072,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00042,0.00,-0.02,-0.01,-0.00,-0.00041,-0.00,0.00079,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00041,0.00,-0.02,-0.01,-0.00,-0.00041,-0.00,0.00084,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,-0.00,-0.02,-0.01,-0.00,-0.00040,-0.00,-0.00332,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00043,0.00,-0.01,-0.02,-0.00,-0.00043,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00042,-0.00,-0.02,-0.01,-0.00,-0.00042,-0.00,-0.00026,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00042,0.00,-0.02,-0.01,-0.00,-0.00042,-0.00,0.00087,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00041,-0.00,-0.02,-0.01,-0.00,-0.00041,-0.00,-0.00011,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00041,0.00,-0.02,-0.01,-0.00,-0.00041,-0.00,0.00095,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,-0.00,-0.01,-0.01,-0.00,-0.00040,-0.00,-0.00030,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,809,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,0.00,-0.02,-0.01,-0.00,-0.00040,-0.00,0.00291,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,-0.00,-0.02,-0.01,-0.00,-0.00037,-0.00,0.00005,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,798,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,0.00,-0.02,-0.01,-0.00,-0.00037,-0.00,0.00307,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00034,-0.00,-0.02,-0.01,-0.00,-0.00033,-0.00,-0.00117,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00035,-0.00,-0.01,-0.01,-0.00,-0.00034,-0.00,-0.00230,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,-0.00,-0.02,-0.01,-0.00,-0.00037,-0.00,-0.00242,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,-0.00,-0.02,-0.01,-0.00,-0.00039,-0.00,-0.00022,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,0.00,-0.01,-0.01,-0.00,-0.00039,-0.00,0.00076,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00038,0.00,-0.02,-0.02,-0.00,-0.00038,-0.00,0.00107,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,0.00,-0.02,-0.01,-0.00,-0.00037,-0.00,0.00060,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00036,0.00,-0.02,-0.01,-0.00,-0.00036,-0.00,0.00193,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00034,-0.00,-0.02,-0.01,-0.00,-0.00034,-0.00,-0.00120,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00035,0.00,-0.02,-0.02,-0.00,-0.00035,-0.00,0.00225,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00033,-0.00,-0.01,-0.01,-0.00,-0.00033,-0.00,-0.00037,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00033,-0.00,-0.02,-0.01,-0.00,-0.00033,-0.00,-0.00003,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00033,-0.00,-0.02,-0.01,-0.00,-0.00033,-0.00,-0.00022,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00033,-0.00,-0.02,-0.01,-0.00,-0.00033,-0.00,-0.00151,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00035,-0.00,-0.02,-0.01,-0.00,-0.00035,-0.00,-0.00026,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00035,0.00,-0.02,-0.02,-0.00,-0.00035,-0.00,0.00107,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00034,0.00,-0.02,-0.01,-0.00,-0.00034,-0.00,0.00068,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00033,-0.00,-0.02,-0.02,-0.00,-0.00033,-0.00,-0.00191,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00035,0.00,-0.02,-0.01,-0.00,-0.00035,-0.00,0.00072,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00034,-0.00,-0.02,-0.01,-0.00,-0.00034,-0.00,-0.00245,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00036,-0.00,-0.02,-0.01,-0.00,-0.00036,-0.00,-0.00139,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,-0.00,-0.02,-0.02,-0.00,-0.00037,-0.00,0.00009,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00037,-0.00,-0.02,-0.01,-0.00,-0.00037,-0.00,-0.00128,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00038,-0.00,-0.01,-0.01,-0.00,-0.00038,-0.00,-0.00025,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00039,-0.00,-0.02,-0.01,-0.00,-0.00038,-0.00,0.00005,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00038,-0.00,-0.01,-0.01,-0.00,-0.00038,-0.00,-0.00143,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00040,-0.00,-0.02,-0.01,-0.00,-0.00039,-0.00,-0.00241,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,811,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00042,-0.00,-0.01,-0.02,-0.00,-0.00042,-0.00,-0.00218,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.02,-0.02,-0.00,-0.00044,-0.00,-0.00104,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,0.00,-0.02,-0.01,-0.00,-0.00045,-0.00,0.00190,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00043,-0.00,-0.02,-0.01,-0.00,-0.00043,-0.00,-0.00331,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,0.00174,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,-0.00108,3379,6851,-0.11034,-0.67174,0.00000,1.66129,-0.14613,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,-0.00,-0.01,-0.01,-0.00,-0.00045,-0.00,-0.00029,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,-0.00,-0.02,-0.01,-0.00,-0.00045,-0.00,-0.00139,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,0.00076,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,-0.00,-0.02,-0.01,-0.00,-0.00045,-0.00,-0.00002,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,-0.00,-0.02,-0.01,0.00,-0.00045,-0.00,-0.00068,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,-0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,-0.00120,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,-0.00,-0.02,-0.01,-0.00,-0.00047,-0.00,0.00013,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,0.00,-0.02,-0.01,0.00,-0.00046,-0.00,0.00432,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00042,-0.00,-0.02,-0.01,-0.00,-0.00042,-0.00,-0.00214,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,798,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.01,-0.01,-0.00,-0.00044,-0.00,-0.00029,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,-0.00139,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,0.00,-0.02,-0.01,-0.00,-0.00045,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,0.00111,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00043,-0.00,-0.02,-0.01,-0.00,-0.00043,-0.00,-0.00351,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,-0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,-0.00018,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,0.00202,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.02,-0.02,-0.00,-0.00044,-0.00,0.00009,3379,6851,-0.11034,-0.67174,0.00000,1.66129,-0.14613,799,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,0.00005,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,814,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00044,-0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,-0.00116,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00045,-0.00,-0.01,-0.01,-0.00,-0.00045,-0.00,-0.00237,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,-0.00,-0.02,-0.01,-0.00,-0.00047,-0.00,-0.00319,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.02,-0.01,-0.00,-0.00050,-0.00,0.00001,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.01,-0.01,-0.00,-0.00050,-0.00,-0.00041,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.02,-0.01,-0.00,-0.00050,-0.00,-0.00021,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.02,-0.01,-0.00,-0.00050,-0.00,-0.00115,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,796,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.02,-0.01,-0.00,-0.00051,-0.00,-0.00033,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.02,-0.02,-0.00,-0.00051,-0.00,0.00002,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,0.00,-0.01,-0.02,-0.00,-0.00051,-0.00,0.00100,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.02,-0.01,0.00,-0.00050,-0.00,-0.00068,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.02,-0.02,-0.00,-0.00050,-0.00,-0.00088,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,0.00,-0.02,-0.01,-0.00,-0.00051,-0.00,0.00092,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.02,-0.01,-0.00,-0.00050,-0.00,-0.00225,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00052,-0.00,-0.02,-0.01,-0.00,-0.00052,-0.00,-0.00021,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00052,0.00,-0.02,-0.01,-0.00,-0.00052,-0.00,0.00073,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.02,-0.01,-0.00,-0.00051,-0.00,-0.00316,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,800,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00054,0.00,-0.01,-0.01,-0.00,-0.00054,-0.00,0.00046,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00054,0.00,-0.01,-0.01,-0.00,-0.00054,-0.00,0.00089,3379,6851,-0.11034,-0.67174,0.00000,1.66129,-0.14613,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00053,0.00,-0.02,-0.01,-0.00,-0.00053,-0.00,0.00198,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.01,-0.01,-0.00,-0.00050,-0.00,-0.00029,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.01,-0.01,-0.00,-0.00051,-0.00,-0.00279,3379,6851,-0.11034,-0.67174,0.00000,1.65806,-0.19649,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00053,0.00,-0.02,-0.01,-0.00,-0.00053,-0.00,0.00085,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00052,0.00,-0.01,-0.01,-0.00,-0.00052,-0.00,0.00065,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,0.00,-0.02,-0.01,-0.00,-0.00051,-0.00,0.00316,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,0.00,-0.01,-0.01,-0.00,-0.00048,-0.00,0.00183,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,-0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,-0.00221,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,-0.00,-0.02,-0.01,-0.00,-0.00048,-0.00,-0.00009,3379,6851,-0.11034,-0.67174,0.00000,1.66129,-0.14613,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,-0.00,-0.02,-0.01,-0.00,-0.00048,-0.00,0.00006,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,0.00,-0.02,-0.01,-0.00,-0.00048,-0.00,0.00065,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,-0.00,-0.02,-0.01,-0.00,-0.00047,-0.00,-0.00119,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,797,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,0.00,-0.01,-0.01,-0.00,-0.00048,-0.00,0.00195,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,-0.00,-0.01,-0.01,-0.00,-0.00046,-0.00,-0.00017,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,-0.00,-0.01,-0.01,-0.00,-0.00046,-0.00,-0.00029,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00046,-0.00,-0.01,-0.01,-0.00,-0.00046,-0.00,-0.00240,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00048,0.00,-0.01,-0.01,-0.00,-0.00048,-0.00,0.00168,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00047,-0.00,-0.02,-0.01,-0.00,-0.00046,-0.00,-0.00342,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00050,-0.00,-0.01,-0.01,-0.00,-0.00050,-0.00,-0.00123,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00051,-0.00,-0.01,-0.01,-0.00,-0.00051,-0.00,-0.00377,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00055,0.00,-0.01,-0.01,-0.00,-0.00054,-0.00,0.00066,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00054,-0.00,-0.02,-0.01,-0.00,-0.00054,-0.00,-0.00123,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00055,-0.00,-0.02,-0.01,-0.00,-0.00055,-0.00,-0.00131,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00056,0.00,-0.02,-0.02,-0.00,-0.00056,-0.00,0.00222,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,803,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00053,-0.00,-0.02,-0.02,-0.00,-0.00053,-0.00,-0.00209,3379,6851,-0.11034,-0.67174,0.00000,1.66452,-0.09578,801,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00055,-0.00,-0.02,-0.01,-0.00,-0.00055,-0.00,-0.00115,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
0,0.00,0.00336,-0.00056,-0.00,-0.02,-0.01,-0.00,-0.00056,-0.00,-0.00142,3379,6851,-0.11034,-0.67174,0.00000,1.66774,-0.04542,802,,16384,16384,0.00,0.00
