speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,sil_command,post_fork_pwm,post_hand_pwm
1,0.01,0.00086,0.04633,0.01082,-0.01,-0.01,-0.06,0.05,0.00,0.01076,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00087,0.04635,0.00826,-0.02,-0.02,-0.02,0.05,0.00,0.00821,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00087,0.04637,0.01147,-0.02,-0.01,-0.01,0.05,0.00,0.01142,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00088,0.04644,0.00940,-0.02,-0.02,-0.01,0.05,0.00,0.00934,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00088,0.04648,0.01238,-0.02,-0.01,-0.03,0.05,0.00,0.01232,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00089,0.04654,0.01018,-0.02,-0.01,-0.03,0.05,0.00,0.01013,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00089,0.04657,0.01284,-0.02,-0.02,-0.01,0.05,0.00,0.01278,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00089,0.04665,0.01084,-0.02,-0.02,0.00,0.05,0.00,0.01078,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00090,0.04671,0.01026,-0.02,-0.01,-0.03,0.05,0.00,0.01020,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00090,0.04675,0.01284,-0.02,-0.02,-0.02,0.05,0.00,0.01278,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00091,0.04682,0.01038,-0.02,-0.02,-0.02,0.05,0.00,0.01031,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00091,0.04686,0.01261,-0.02,-0.01,-0.00,0.05,0.00,0.01254,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00092,0.04695,0.01740,-0.01,-0.01,-0.05,0.05,0.00,0.01733,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00092,0.04703,0.01751,-0.02,-0.01,-0.04,0.05,0.00,0.01744,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00093,0.04713,0.01868,-0.02,-0.01,-0.03,0.05,0.00,0.01861,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00093,0.04725,0.01774,-0.02,-0.01,-0.02,0.05,0.00,0.01767,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00093,0.04736,0.02373,-0.02,-0.01,-0.02,0.05,0.00,0.02366,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00094,0.04753,0.02155,-0.02,-0.01,-0.06,0.05,0.00,0.02147,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00094,0.04764,0.02083,-0.02,-0.01,-0.00,0.05,0.00,0.02076,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00095,0.04780,0.02605,-0.02,-0.01,-0.04,0.05,0.00,0.02597,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00095,0.04798,0.02742,-0.01,-0.02,-0.03,0.05,0.00,0.02734,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00096,0.04817,0.02934,-0.02,-0.01,-0.04,0.05,0.00,0.02926,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00096,0.04838,0.02742,-0.02,-0.02,-0.03,0.05,0.00,0.02734,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00097,0.04858,0.02882,-0.02,-0.02,-0.00,0.05,0.00,0.02874,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00097,0.04882,0.03199,-0.02,-0.02,-0.00,0.05,0.00,0.03191,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00097,0.04909,0.03078,-0.02,-0.02,-0.02,0.05,0.00,0.03070,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00098,0.04933,0.03289,-0.02,-0.01,0.01,0.05,0.00,0.03281,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00098,0.04962,0.03059,-0.02,-0.01,-0.01,0.05,0.00,0.03050,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00099,0.04987,0.03125,-0.02,-0.01,-0.02,0.05,0.00,0.03117,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00099,0.05011,0.02820,-0.02,-0.01,-0.04,0.05,0.00,0.02811,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00100,0.05030,0.03032,-0.02,-0.01,-0.05,0.05,0.00,0.03022,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00100,0.05050,0.03172,-0.02,-0.01,0.01,0.05,0.00,0.03163,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00101,0.05078,0.03047,-0.02,-0.01,-0.01,0.05,0.00,0.03038,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00101,0.05102,0.02922,-0.02,-0.01,-0.05,0.05,0.00,0.02912,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00101,0.05121,0.03134,-0.02,-0.01,-0.05,0.05,0.00,0.03124,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00102,0.05142,0.03047,-0.02,-0.01,-0.01,0.05,0.00,0.03037,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00102,0.05166,0.02886,-0.02,-0.02,-0.01,0.05,0.00,0.02876,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.01,0.00103,0.05189,0.03067,-0.02,-0.02,-0.02,0.05,0.00,0.03056,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00103,0.05211,0.03043,-0.02,-0.01,-0.04,0.05,0.00,0.03033,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00104,0.05233,0.02980,-0.02,-0.02,-0.01,0.05,0.00,0.02970,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00104,0.05256,0.02745,-0.02,-0.01,-0.02,0.05,0.00,0.02735,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00105,0.05276,0.02511,-0.02,-0.01,-0.04,0.05,0.00,0.02500,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00105,0.05291,0.02648,-0.02,-0.02,-0.03,0.05,0.00,0.02637,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00105,0.05309,0.02726,-0.02,-0.01,-0.04,0.05,0.00,0.02715,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00106,0.05326,0.02397,-0.02,-0.01,0.06,0.05,0.00,0.02385,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00106,0.05351,0.02315,-0.02,-0.01,-0.03,0.05,0.00,0.02303,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00107,0.05366,0.01849,-0.02,-0.01,-0.06,0.05,0.00,0.01837,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00107,0.05372,0.02186,-0.02,-0.01,-0.04,0.05,0.00,0.02174,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00108,0.05384,0.02052,-0.02,-0.01,0.07,0.05,0.00,0.02040,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00108,0.05406,0.02272,-0.02,-0.01,-0.07,0.05,0.00,0.02260,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00108,0.05415,0.02190,-0.02,-0.01,-0.04,0.05,0.00,0.02177,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00109,0.05427,0.01869,-0.01,-0.01,-0.05,0.05,0.00,0.01856,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00109,0.05434,0.01958,-0.02,-0.01,-0.06,0.05,0.00,0.01945,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00110,0.05441,0.02100,-0.02,-0.02,-0.04,0.05,0.00,0.02086,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00110,0.05452,0.01982,-0.02,-0.01,-0.04,0.05,0.00,0.01969,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00111,0.05461,0.01872,-0.02,-0.01,-0.04,0.05,0.00,0.01859,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00111,0.05469,0.01649,-0.02,-0.01,-0.05,0.05,0.00,0.01635,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00111,0.05474,0.01978,-0.02,-0.01,-0.04,0.05,0.00,0.01964,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00112,0.05483,0.01853,-0.02,-0.01,-0.06,0.05,0.00,0.01838,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00112,0.05489,0.01758,-0.02,-0.01,-0.03,0.05,0.00,0.01744,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00113,0.05497,0.01601,-0.02,-0.02,-0.00,0.05,0.00,0.01586,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00113,0.05506,0.01438,-0.02,-0.01,-0.05,0.05,0.00,0.01422,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00114,0.05509,0.01497,-0.02,-0.01,0.07,0.06,0.00,0.01481,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00114,0.05526,0.01626,-0.02,-0.01,-0.08,0.06,0.00,0.01610,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00114,0.05527,0.01430,-0.02,-0.01,-0.05,0.06,0.00,0.01414,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00115,0.05529,0.01207,-0.02,-0.01,-0.06,0.06,0.00,0.01191,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00115,0.05527,0.01469,-0.02,-0.02,-0.02,0.06,0.00,0.01452,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00116,0.05533,0.01210,-0.02,-0.01,-0.06,0.06,0.00,0.01194,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00116,0.05531,0.00893,-0.02,-0.01,-0.05,0.06,0.00,0.00876,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00117,0.05528,0.01504,-0.02,-0.02,-0.01,0.06,0.00,0.01486,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00117,0.05534,0.01261,-0.02,-0.02,-0.03,0.06,0.00,0.01244,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00117,0.05537,0.00987,-0.01,-0.01,-0.07,0.06,0.00,0.00970,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00118,0.05533,0.00819,-0.02,-0.02,-0.04,0.06,0.00,0.00801,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00118,0.05530,0.01245,-0.02,-0.01,-0.03,0.06,0.00,0.01227,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00119,0.05533,0.01077,-0.02,-0.02,-0.02,0.06,0.00,0.01058,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00119,0.05534,0.01155,-0.02,-0.02,-0.03,0.06,0.00,0.01137,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00119,0.05535,0.00807,-0.02,-0.01,-0.04,0.06,0.00,0.00788,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00120,0.05532,0.00932,-0.02,-0.02,-0.03,0.06,0.00,0.00913,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00120,0.05531,0.00932,-0.02,-0.02,-0.03,0.06,0.00,0.00913,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00121,0.05530,0.00917,-0.01,-0.02,-0.04,0.06,0.00,0.00897,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00121,0.05527,0.00905,-0.02,-0.01,-0.04,0.06,0.00,0.00885,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00122,0.05524,0.01140,-0.02,-0.01,-0.03,0.06,0.00,0.01119,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00122,0.05526,0.00979,-0.02,-0.01,-0.08,0.06,0.00,0.00959,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00122,0.05518,0.00791,-0.02,-0.01,-0.05,0.06,0.00,0.00770,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00123,0.05513,0.01312,-0.02,-0.01,-0.08,0.05,0.00,0.01290,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00123,0.05510,0.01343,-0.02,-0.01,-0.04,0.05,0.00,0.01322,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00124,0.05512,0.01249,-0.02,-0.02,-0.03,0.06,0.00,0.01227,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00124,0.05513,0.01030,-0.02,-0.02,-0.04,0.06,0.00,0.01008,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00124,0.05512,0.01124,-0.02,-0.01,-0.02,0.06,0.00,0.01101,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00125,0.05513,0.00826,-0.02,-0.02,-0.03,0.06,0.00,0.00803,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00125,0.05511,0.00556,-0.02,-0.01,-0.08,0.05,0.00,0.00533,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00126,0.05500,0.00889,-0.02,-0.01,-0.06,0.05,0.00,0.00866,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00126,0.05494,0.00368,-0.02,-0.01,-0.04,0.05,0.00,0.00344,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00126,0.05485,0.00897,-0.01,-0.01,-0.05,0.05,0.00,0.00873,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00127,0.05480,0.01104,-0.02,-0.01,-0.06,0.05,0.00,0.01080,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00127,0.05477,0.00313,-0.02,-0.02,-0.01,0.05,0.00,0.00288,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00128,0.05472,0.00199,-0.02,-0.02,-0.02,0.05,0.00,0.00174,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00128,0.05464,0.00235,-0.01,-0.01,-0.07,0.05,0.00,0.00210,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00128,0.05451,-0.00130,-0.02,-0.02,-0.02,0.05,0.00,-0.00156,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00129,0.05440,0.00254,-0.02,-0.01,-0.04,0.05,0.00,0.00228,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00129,0.05431,-0.00153,-0.02,-0.01,-0.03,0.05,0.00,-0.00180,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00130,0.05418,-0.00384,-0.02,-0.01,-0.05,0.05,0.00,-0.00411,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00130,0.05401,-0.00451,-0.02,-0.02,-0.01,0.05,0.00,-0.00478,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00130,0.05388,-0.00365,-0.02,-0.01,-0.02,0.05,0.00,-0.00392,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00131,0.05374,-0.00713,-0.02,-0.01,-0.05,0.05,0.00,-0.00741,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00131,0.05353,-0.00788,-0.02,-0.01,-0.02,0.05,0.00,-0.00816,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00132,0.05335,-0.01082,-0.02,-0.02,-0.01,0.05,0.00,-0.01110,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00132,0.05315,-0.01140,-0.02,-0.01,-0.05,0.05,0.00,-0.01168,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00132,0.05289,-0.01116,-0.02,-0.02,-0.04,0.05,0.00,-0.01145,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00133,0.05266,-0.01152,-0.02,-0.02,-0.01,0.05,0.00,-0.01182,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00133,0.05246,-0.01724,-0.02,-0.02,-0.02,0.05,0.00,-0.01753,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00134,0.05219,-0.01724,-0.02,-0.02,-0.02,0.05,0.00,-0.01754,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00134,0.05192,-0.01951,-0.02,-0.02,-0.03,0.05,0.00,-0.01981,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00134,0.05161,-0.02115,-0.02,-0.01,-0.06,0.05,0.00,-0.02145,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00135,0.05125,-0.01724,-0.02,-0.02,-0.02,0.05,0.00,-0.01755,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00135,0.05098,-0.02186,-0.02,-0.01,-0.02,0.05,0.00,-0.02217,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00136,0.05066,-0.02182,-0.02,-0.01,-0.03,0.05,0.00,-0.02213,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00136,0.05033,-0.02280,-0.02,-0.02,-0.03,0.05,0.00,-0.02311,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00136,0.04999,-0.02217,-0.01,-0.01,-0.05,0.05,0.00,-0.02249,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00137,0.04963,-0.02401,-0.02,-0.01,-0.03,0.05,0.00,-0.02433,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00137,0.04928,-0.02449,-0.02,-0.02,-0.02,0.05,0.00,-0.02481,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00138,0.04894,-0.02174,-0.02,-0.02,-0.03,0.05,0.00,-0.02207,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00138,0.04861,-0.02091,-0.02,-0.01,-0.04,0.05,0.00,-0.02125,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00138,0.04828,-0.02064,-0.01,-0.02,-0.03,0.05,0.00,-0.02098,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00139,0.04796,-0.02174,-0.02,-0.02,-0.03,0.05,0.00,-0.02208,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00139,0.04763,-0.01970,-0.01,-0.02,-0.03,0.05,0.00,-0.02004,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00140,0.04732,-0.02045,-0.02,-0.02,-0.01,0.05,0.00,-0.02080,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00140,0.04703,-0.01739,-0.02,-0.02,-0.03,0.05,0.00,-0.01774,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00140,0.04675,-0.01927,-0.02,-0.01,0.07,0.05,0.00,-0.01961,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00141,0.04658,-0.01728,-0.02,-0.02,-0.01,0.05,0.00,-0.01763,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00141,0.04633,-0.01453,-0.02,-0.01,-0.03,0.05,0.00,-0.01489,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00141,0.04607,-0.01105,-0.02,-0.01,-0.01,0.05,0.00,-0.01140,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00142,0.04587,-0.01230,-0.02,-0.01,-0.03,0.05,0.00,-0.01266,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00142,0.04564,-0.01277,-0.02,-0.01,0.05,0.05,0.00,-0.01313,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00143,0.04552,-0.00701,-0.02,-0.01,-0.03,0.05,0.00,-0.00737,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00143,0.04534,-0.00815,-0.02,-0.01,-0.04,0.05,0.00,-0.00851,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00143,0.04514,-0.00803,-0.02,-0.01,-0.03,0.05,0.00,-0.00840,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00144,0.04494,-0.00227,-0.02,-0.02,-0.02,0.04,0.00,-0.00264,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00144,0.04483,-0.00227,-0.02,-0.02,-0.02,0.04,0.00,-0.00265,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00145,0.04471,0.00196,-0.02,-0.02,-0.02,0.04,0.00,0.00158,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00145,0.04463,0.00427,-0.02,-0.02,-0.01,0.04,0.00,0.00389,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00145,0.04459,0.00082,-0.01,-0.02,-0.02,0.04,0.00,0.00044,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00146,0.04449,0.00074,-0.02,-0.02,-0.02,0.04,0.00,0.00036,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00146,0.04440,0.00685,-0.02,-0.01,0.01,0.04,0.00,0.00646,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00146,0.04441,0.00376,-0.02,-0.01,-0.02,0.04,0.00,0.00337,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00147,0.04435,0.00459,-0.01,-0.01,-0.04,0.04,0.00,0.00419,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00147,0.04427,0.00603,-0.02,-0.01,0.00,0.04,0.00,0.00563,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00148,0.04426,0.00654,-0.02,-0.01,0.02,0.04,0.00,0.00614,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00148,0.04429,0.00908,-0.02,-0.01,0.00,0.04,0.00,0.00868,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00148,0.04432,0.00979,-0.02,-0.01,-0.05,0.04,0.00,0.00939,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00149,0.04426,0.00905,-0.02,-0.01,-0.02,0.04,0.00,0.00864,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00149,0.04425,0.01128,-0.02,-0.01,-0.02,0.04,0.00,0.01087,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00149,0.04426,0.01284,-0.02,-0.02,-0.00,0.04,0.00,0.01243,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00150,0.04432,0.01500,-0.02,-0.02,-0.01,0.04,0.00,0.01458,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00150,0.04439,0.01140,-0.01,-0.02,-0.03,0.04,0.00,0.01098,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00150,0.04439,0.00788,-0.01,-0.01,-0.04,0.04,0.00,0.00745,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00151,0.04435,0.01292,-0.02,-0.02,-0.01,0.04,0.00,0.01250,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00151,0.04439,0.01249,-0.02,-0.02,-0.02,0.04,0.00,0.01207,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00152,0.04441,0.01524,-0.02,-0.01,-0.04,0.04,0.00,0.01481,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00152,0.04443,0.01532,-0.02,-0.01,-0.04,0.04,0.00,0.01488,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00152,0.04445,0.01367,-0.02,-0.02,-0.02,0.04,0.00,0.01323,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00153,0.04449,0.01547,-0.02,-0.01,-0.02,0.04,0.00,0.01503,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00153,0.04454,0.01425,-0.02,-0.01,-0.01,0.04,0.00,0.01381,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00153,0.04460,0.01347,-0.02,-0.01,-0.01,0.04,0.00,0.01302,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00154,0.04465,0.01705,-0.01,-0.01,0.06,0.04,0.00,0.01660,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00154,0.04484,0.01324,-0.02,-0.01,-0.04,0.04,0.00,0.01279,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00155,0.04484,0.01442,-0.02,-0.01,-0.03,0.04,0.00,0.01396,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00155,0.04486,0.01453,-0.02,-0.02,-0.03,0.04,0.00,0.01407,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00155,0.04489,0.01285,-0.02,-0.01,0.05,0.04,0.00,0.01239,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00156,0.04503,0.01390,-0.02,-0.02,-0.01,0.04,0.00,0.01344,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00156,0.04507,0.01246,-0.01,-0.02,-0.03,0.04,0.00,0.01199,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00156,0.04508,0.01547,-0.02,-0.01,-0.02,0.04,0.00,0.01500,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00157,0.04513,0.01442,-0.02,-0.01,-0.03,0.05,0.00,0.01394,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00157,0.04515,0.01672,-0.02,-0.02,-0.02,0.05,0.00,0.01625,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00157,0.04520,0.01512,-0.02,-0.01,-0.05,0.05,0.00,0.01464,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00158,0.04519,0.01445,-0.02,-0.01,-0.02,0.05,0.00,0.01397,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00158,0.04523,0.01841,-0.02,-0.01,-0.05,0.05,0.00,0.01792,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00158,0.04526,0.01305,-0.01,-0.01,-0.05,0.05,0.00,0.01255,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00159,0.04524,0.01618,-0.02,-0.01,-0.05,0.05,0.00,0.01568,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00159,0.04524,0.01630,-0.02,-0.01,-0.05,0.05,0.00,0.01579,3085,5998,-0.35,-0.10,0.00,,16731,16540
1,0.00,0.00160,0.04525,0.01285,-0.02,-0.01,0.05,0.05,0.00,0.01235,3085,5998,-0.35,-0.10,0.00,,16731,16540
