raw_hand_torque,transducer_byte,sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
0.13,805,,0.00000,0.00219,0.00075,-0.66564,-0.64720,0.00000,0.00000,0.01726,-1.25671,-0.47552
0.03,806,,0.00000,0.00219,-0.00117,-0.66564,-0.64720,0.00000,0.00000,0.05226,-1.25671,-0.47552
0.03,806,,0.00000,0.00217,0.00391,-0.66564,-0.64720,0.00000,0.00000,0.06733,-1.25671,-0.47552
2.25,785,,0.00000,0.00220,0.00007,-0.66564,-0.64720,0.00000,0.00000,0.21275,-1.25671,-0.47552
0.13,805,,0.00000,0.00219,-0.00075,-0.66564,-0.64720,0.00000,0.00000,0.52966,-1.25671,-0.47552
0.03,806,,0.00000,0.00218,0.00136,-0.66564,-0.64720,0.00000,0.00000,0.68920,-1.25671,-0.47552
0.03,806,,0.00000,0.00218,-0.00091,-0.66564,-0.64720,0.00000,0.00000,0.58382,-1.25671,-0.47552
0.66,800,,0.00000,0.00217,0.00230,-0.66564,-0.64720,0.00000,0.00000,0.43317,-1.25671,-0.47552
0.03,806,,0.00000,0.00218,-0.00087,-0.66564,-0.64720,0.00000,0.00000,0.34728,-1.25671,-0.47552
0.13,805,,0.00000,0.00216,-0.00005,-0.66564,-0.64720,0.00000,0.00000,0.27564,-1.25671,-0.47552
0.13,805,,0.00000,0.00216,-0.00020,-0.66564,-0.64720,0.00000,0.00000,0.20068,-1.25671,-0.47552
0.03,806,,0.00000,0.00215,0.00218,-0.66564,-0.64720,0.00000,0.00000,0.14457,-1.25671,-0.47552
0.03,806,,0.00000,0.00216,0.00195,-0.66564,-0.64720,0.00000,0.00000,0.09712,-1.25671,-0.47552
0.03,806,,0.00000,0.00217,-0.00220,-0.66564,-0.64720,0.00000,0.00000,0.05892,-1.25671,-0.47552
0.03,806,,0.00000,0.00214,0.00218,-0.66564,-0.64720,0.00000,0.00000,0.03484,-1.25671,-0.47552
0.13,805,,0.00000,0.00216,-0.00126,-0.66564,-0.64720,0.00000,0.00000,0.03022,-1.25671,-0.47552
-0.39,810,,0.00000,0.00214,0.00222,-0.66564,-0.64720,0.00000,0.00000,0.01348,-1.25671,-0.47552
0.03,806,,0.00000,0.00215,-0.00174,-0.66564,-0.64720,0.00000,0.00000,-0.03940,-1.25671,-0.47552
0.03,806,,0.00000,0.00213,-0.00123,-0.66564,-0.64720,0.00000,0.00000,-0.07154,-1.25671,-0.47552
-0.08,807,,0.00000,0.00211,-0.00232,-0.66564,-0.64720,0.00000,0.00000,-0.06505,-1.25671,-0.47552
-0.50,811,,0.00000,0.00208,0.00097,-0.66564,-0.64720,0.00000,0.00000,-0.08716,-1.25671,-0.47552
-0.08,807,,0.00000,0.00208,0.00096,-0.66564,-0.64720,0.00000,0.00000,-0.15076,-1.25671,-0.47552
0.03,806,,0.00000,0.00208,0.00237,-0.66564,-0.64720,0.00000,0.00000,-0.17868,-1.25671,-0.47552
0.03,806,,0.00000,0.00210,-0.00240,-0.66564,-0.64720,0.00000,0.00000,-0.14154,-1.25671,-0.47552
0.03,806,,0.00000,0.00207,0.00245,-0.66564,-0.64720,0.00000,0.00000,-0.08043,-1.25671,-0.47552
0.03,806,,0.00000,0.00208,0.00104,-0.66564,-0.64720,0.00000,0.00000,-0.02591,-1.25671,-0.47552
0.03,806,,0.00000,0.00209,0.00225,-0.66564,-0.64720,0.00000,0.00000,0.01117,-1.25671,-0.47552
0.13,805,,0.00000,0.00210,-0.00104,-0.66564,-0.64720,0.00000,0.00000,0.03819,-1.25671,-0.47552
0.03,806,,0.00000,0.00208,-0.00127,-0.66564,-0.64720,0.00000,0.00000,0.06089,-1.25671,-0.47552
0.13,805,,0.00000,0.00206,-0.00002,-0.66564,-0.64720,0.00000,0.00000,0.07568,-1.25671,-0.47552
0.03,806,,0.00000,0.00206,0.00108,-0.66564,-0.64720,0.00000,0.00000,0.08322,-1.25671,-0.47552
0.03,806,,0.00000,0.00206,0.00069,-0.66564,-0.64720,0.00000,0.00000,0.07860,-1.25671,-0.47552
0.66,800,,0.00000,0.00206,0.00327,-0.66564,-0.64720,0.00000,0.00000,0.10587,-1.25671,-0.47552
0.56,801,,0.00000,0.00209,0.00276,-0.66564,-0.64720,0.00000,0.00000,0.21740,-1.25671,-0.47552
-0.18,808,,0.00000,0.00211,0.00069,-0.66564,-0.64720,0.00000,0.00000,0.31222,-1.25671,-0.47552
0.03,806,,0.00000,0.00211,0.00040,-0.66564,-0.64720,0.00000,0.00000,0.28184,-1.25671,-0.47552
0.03,806,,0.00000,0.00210,-0.00018,-0.66564,-0.64720,0.00000,0.00000,0.18658,-1.25671,-0.47552
-0.92,815,,0.00000,0.00209,-0.00081,-0.66564,-0.64720,0.00000,0.00000,0.04031,-1.25671,-0.47552
-0.08,807,,0.00000,0.00208,0.00146,-0.66564,-0.64720,0.00000,0.00000,-0.15888,-1.25671,-0.47552
0.03,806,,0.00000,0.00208,0.00197,-0.66564,-0.64720,0.00000,0.00000,-0.26910,-1.25671,-0.47552
0.77,799,,0.00000,0.00210,0.00103,-0.66564,-0.64720,0.00000,0.00000,-0.19161,-1.25671,-0.47552
-0.08,807,,0.00000,0.00210,-0.00093,-0.66564,-0.64720,0.00000,0.00000,-0.00761,-1.25671,-0.47552
-0.39,810,,0.00000,0.00208,-0.00238,-0.66564,-0.64720,0.00000,0.00000,0.08512,-1.25671,-0.47552
0.13,805,,0.00000,0.00205,-0.00148,-0.66564,-0.64720,0.00000,0.00000,0.05096,-1.25671,-0.47552
-0.61,812,,0.00000,0.00203,0.00114,-0.66564,-0.64720,0.00000,0.00000,-0.02636,-1.25671,-0.47552
-0.08,807,,0.00000,0.00203,0.00299,-0.66564,-0.64720,0.00000,0.00000,-0.12917,-1.25671,-0.47552
0.03,806,,0.00000,0.00206,0.00149,-0.66564,-0.64720,0.00000,0.00000,-0.18622,-1.25671,-0.47552
0.03,806,,0.00000,0.00206,0.00247,-0.66564,-0.64720,0.00000,0.00000,-0.15907,-1.25671,-0.47552
0.03,806,,0.00000,0.00208,0.00067,-0.66564,-0.64720,0.00000,0.00000,-0.09736,-1.25671,-0.47552
0.45,802,,0.00000,0.00208,-0.00035,-0.66564,-0.64720,0.00000,0.00000,-0.00949,-1.25671,-0.47552
0.13,805,,0.00000,0.00207,0.00106,-0.66564,-0.64720,0.00000,0.00000,0.10112,-1.25671,-0.47552
0.13,805,,0.00000,0.00207,-0.00019,-0.66564,-0.64720,0.00000,0.00000,0.17701,-1.25671,-0.47552
0.13,805,,0.00000,0.00207,-0.00008,-0.66564,-0.64720,0.00000,0.00000,0.19670,-1.25671,-0.47552
0.03,806,,0.00000,0.00206,0.00125,-0.66564,-0.64720,0.00000,0.00000,0.18073,-1.25671,-0.47552
1.09,796,,0.00000,0.00206,0.00008,-0.66564,-0.64720,0.00000,0.00000,0.21142,-1.25671,-0.47552
0.13,805,,0.00000,0.00206,0.00325,-0.66564,-0.64720,0.00000,0.00000,0.32441,-1.25671,-0.47552
-0.08,807,,0.00000,0.00208,0.00243,-0.66564,-0.64720,0.00000,0.00000,0.36957,-1.25671,-0.47552
0.13,805,,0.00000,0.00210,-0.00004,-0.66564,-0.64720,0.00000,0.00000,0.29608,-1.25671,-0.47552
-0.18,808,,0.00000,0.00209,-0.00129,-0.66564,-0.64720,0.00000,0.00000,0.18631,-1.25671,-0.47552
0.03,806,,0.00000,0.00207,0.00070,-0.66564,-0.64720,0.00000,0.00000,0.07692,-1.25671,-0.47552
-0.39,810,,0.00000,0.00207,-0.00008,-0.66564,-0.64720,0.00000,0.00000,-0.02420,-1.25671,-0.47552
-0.08,807,,0.00000,0.00206,0.00226,-0.66564,-0.64720,0.00000,0.00000,-0.11601,-1.25671,-0.47552
-1.13,817,,0.00000,0.00208,0.00136,-0.66564,-0.64720,0.00000,0.00000,-0.23627,-1.25671,-0.47552
0.24,804,,0.00000,0.00208,-0.00087,-0.66564,-0.64720,0.00000,0.00000,-0.36436,-1.25671,-0.47552
0.24,804,,0.00000,0.00207,-0.00149,-0.66564,-0.64720,0.00000,0.00000,-0.34699,-1.25671,-0.47552
0.13,805,,0.00000,0.00205,-0.00012,-0.66564,-0.64720,0.00000,0.00000,-0.18868,-1.25671,-0.47552
0.03,806,,0.00000,0.00204,0.00019,-0.66564,-0.64720,0.00000,0.00000,-0.03630,-1.25671,-0.47552
0.24,804,,0.00000,0.00203,0.00086,-0.66564,-0.64720,0.00000,0.00000,0.06538,-1.25671,-0.47552
1.09,796,,0.00000,0.00203,0.00070,-0.66564,-0.64720,0.00000,0.00000,0.19716,-1.25671,-0.47552
0.24,804,,0.00000,0.00203,0.00101,-0.66564,-0.64720,0.00000,0.00000,0.37712,-1.25671,-0.47552
0.03,806,,0.00000,0.00204,-0.00134,-0.66564,-0.64720,0.00000,0.00000,0.45710,-1.25671,-0.47552
0.24,804,,0.00000,0.00202,-0.00107,-0.66564,-0.64720,0.00000,0.00000,0.40290,-1.25671,-0.47552
0.45,802,,0.00000,0.00200,0.00187,-0.66564,-0.64720,0.00000,0.00000,0.33646,-1.25671,-0.47552
0.24,804,,0.00000,0.00201,0.00222,-0.66564,-0.64720,0.00000,0.00000,0.31143,-1.25671,-0.47552
0.24,804,,0.00000,0.00202,0.00003,-0.66564,-0.64720,0.00000,0.00000,0.29598,-1.25671,-0.47552
0.35,803,,0.00000,0.00202,0.00116,-0.66564,-0.64720,0.00000,0.00000,0.28152,-1.25671,-0.47552
0.45,802,,0.00000,0.00202,0.00226,-0.66564,-0.64720,0.00000,0.00000,0.29277,-1.25671,-0.47552
0.24,804,,0.00000,0.00204,-0.00088,-0.66564,-0.64720,0.00000,0.00000,0.31873,-1.25671,-0.47552
0.03,806,,0.00000,0.00202,-0.00115,-0.66564,-0.64720,0.00000,0.00000,0.30809,-1.25671,-0.47552
0.35,803,,0.00000,0.00200,-0.00123,-0.66564,-0.64720,0.00000,0.00000,0.26382,-1.25671,-0.47552
0.24,804,,0.00000,0.00198,0.00245,-0.66564,-0.64720,0.00000,0.00000,0.23901,-1.25671,-0.47552
0.24,804,,0.00000,0.00200,0.00167,-0.66564,-0.64720,0.00000,0.00000,0.23606,-1.25671,-0.47552
0.24,804,,0.00000,0.00201,0.00089,-0.66564,-0.64720,0.00000,0.00000,0.23579,-1.25671,-0.47552
0.24,804,,0.00000,0.00201,0.00119,-0.66564,-0.64720,0.00000,0.00000,0.23671,-1.25671,-0.47552
0.24,804,,0.00000,0.00202,0.00323,-0.66564,-0.64720,0.00000,0.00000,0.23787,-1.25671,-0.47552
0.45,802,,0.00000,0.00204,0.00010,-0.66564,-0.64720,0.00000,0.00000,0.25307,-1.25671,-0.47552
0.24,804,,0.00000,0.00204,0.00394,-0.66564,-0.64720,0.00000,0.00000,0.28424,-1.25671,-0.47552
0.45,802,,0.00000,0.00207,-0.00296,-0.66564,-0.64720,0.00000,0.00000,0.31359,-1.25671,-0.47552
0.13,805,,0.00000,0.00203,-0.00120,-0.66564,-0.64720,0.00000,0.00000,0.32714,-1.25671,-0.47552
0.35,803,,0.00000,0.00201,0.00099,-0.66564,-0.64720,0.00000,0.00000,0.31624,-1.25671,-0.47552
0.35,803,,0.00000,0.00202,0.00123,-0.66564,-0.64720,0.00000,0.00000,0.30533,-1.25671,-0.47552
0.03,806,,0.00000,0.00202,0.00197,-0.66564,-0.64720,0.00000,0.00000,0.29022,-1.25671,-0.47552
0.13,805,,0.00000,0.00203,-0.00085,-0.66564,-0.64720,0.00000,0.00000,0.24179,-1.25671,-0.47552
0.56,801,,0.00000,0.00202,-0.00210,-0.66564,-0.64720,0.00000,0.00000,0.21408,-1.25671,-0.47552
0.24,804,,0.00000,0.00199,-0.00144,-0.66564,-0.64720,0.00000,0.00000,0.24518,-1.25671,-0.47552
0.45,802,,0.00000,0.00197,0.00122,-0.66564,-0.64720,0.00000,0.00000,0.29218,-1.25671,-0.47552
0.13,805,,0.00000,0.00197,0.00213,-0.66564,-0.64720,0.00000,0.00000,0.31879,-1.25671,-0.47552
0.87,798,,0.00000,0.00199,0.00103,-0.66564,-0.64720,0.00000,0.00000,0.35120,-1.25671,-0.47552
0.03,806,,0.00000,0.00199,0.00357,-0.66564,-0.64720,0.00000,0.00000,0.39865,-1.25671,-0.47552
0.03,806,,0.00000,0.00202,0.00303,-0.66564,-0.64720,0.00000,0.00000,0.37533,-1.25671,-0.47552
-0.92,815,,0.00000,0.00204,-0.00124,-0.66564,-0.64720,0.00000,0.00000,0.20782,-1.25671,-0.47552
0.13,805,,0.00000,0.00202,-0.00328,-0.66564,-0.64720,0.00000,0.00000,-0.03106,-1.25671,-0.47552
0.03,806,,0.00000,0.00198,-0.00022,-0.66564,-0.64720,0.00000,0.00000,-0.16363,-1.25671,-0.47552
-0.61,812,,0.00000,0.00198,0.00071,-0.66564,-0.64720,0.00000,0.00000,-0.20228,-1.25671,-0.47552
0.13,805,,0.00000,0.00198,0.00314,-0.66564,-0.64720,0.00000,0.00000,-0.23452,-1.25671,-0.47552
-0.39,810,,0.00000,0.00200,0.00102,-0.66564,-0.64720,0.00000,0.00000,-0.23402,-1.25671,-0.47552
0.13,805,,0.00000,0.00200,-0.00156,-0.66564,-0.64720,0.00000,0.00000,-0.20588,-1.25671,-0.47552
0.03,806,,0.00000,0.00198,0.00091,-0.66564,-0.64720,0.00000,0.00000,-0.14539,-1.25671,-0.47552
0.13,805,,0.00000,0.00198,0.00059,-0.66564,-0.64720,0.00000,0.00000,-0.05933,-1.25671,-0.47552
-0.08,807,,0.00000,0.00198,0.00130,-0.66564,-0.64720,0.00000,0.00000,0.00692,-1.25671,-0.47552
-0.18,808,,0.00000,0.00199,0.00106,-0.66564,-0.64720,0.00000,0.00000,0.01859,-1.25671,-0.47552
-0.18,808,,0.00000,0.00199,0.00133,-0.66564,-0.64720,0.00000,0.00000,-0.02394,-1.25671,-0.47552
-0.92,815,,0.00000,0.00200,0.00133,-0.66564,-0.64720,0.00000,0.00000,-0.13444,-1.25671,-0.47552
0.13,805,,0.00000,0.00201,-0.00027,-0.66564,-0.64720,0.00000,0.00000,-0.27170,-1.25671,-0.47552
0.03,806,,0.00000,0.00200,-0.00117,-0.66564,-0.64720,0.00000,0.00000,-0.29739,-1.25671,-0.47552
-0.18,808,,0.00000,0.00198,0.00137,-0.66564,-0.64720,0.00000,0.00000,-0.22730,-1.25671,-0.47552
0.13,805,,0.00000,0.00198,-0.00102,-0.66564,-0.64720,0.00000,0.00000,-0.15084,-1.25671,-0.47552
0.13,805,,0.00000,0.00197,0.00125,-0.66564,-0.64720,0.00000,0.00000,-0.06386,-1.25671,-0.47552
0.03,806,,0.00000,0.00197,-0.00035,-0.66564,-0.64720,0.00000,0.00000,0.01826,-1.25671,-0.47552
0.24,804,,0.00000,0.00196,-0.00056,-0.66564,-0.64720,0.00000,0.00000,0.07622,-1.25671,-0.47552
0.03,806,,0.00000,0.00195,0.00105,-0.66564,-0.64720,0.00000,0.00000,0.11570,-1.25671,-0.47552
-0.08,807,,0.00000,0.00195,0.00097,-0.66564,-0.64720,0.00000,0.00000,0.11550,-1.25671,-0.47552
0.03,806,,0.00000,0.00196,0.00132,-0.66564,-0.64720,0.00000,0.00000,0.07758,-1.25671,-0.47552
0.03,806,,0.00000,0.00196,0.00113,-0.66564,-0.64720,0.00000,0.00000,0.04145,-1.25671,-0.47552
-0.08,807,,0.00000,0.00197,0.00078,-0.66564,-0.64720,0.00000,0.00000,0.01580,-1.25671,-0.47552
-0.50,811,,0.00000,0.00197,-0.00005,-0.66564,-0.64720,0.00000,0.00000,-0.04138,-1.25671,-0.47552
0.03,806,,0.00000,0.00196,0.00086,-0.66564,-0.64720,0.00000,0.00000,-0.12469,-1.25671,-0.47552
-0.08,807,,0.00000,0.00196,0.00089,-0.66564,-0.64720,0.00000,0.00000,-0.16064,-1.25671,-0.47552
-0.08,807,,0.00000,0.00196,-0.00009,-0.66564,-0.64720,0.00000,0.00000,-0.14595,-1.25671,-0.47552
-0.61,812,,0.00000,0.00196,0.00317,-0.66564,-0.64720,0.00000,0.00000,-0.15710,-1.25671,-0.47552
0.03,806,,0.00000,0.00198,-0.00111,-0.66564,-0.64720,0.00000,0.00000,-0.20445,-1.25671,-0.47552
-0.08,807,,0.00000,0.00196,0.00128,-0.66564,-0.64720,0.00000,0.00000,-0.21117,-1.25671,-0.47552
0.03,806,,0.00000,0.00197,-0.00088,-0.66564,-0.64720,0.00000,0.00000,-0.16364,-1.25671,-0.47552
0.03,806,,0.00000,0.00195,-0.00013,-0.66564,-0.64720,0.00000,0.00000,-0.09941,-1.25671,-0.47552
0.13,805,,0.00000,0.00195,0.00010,-0.66564,-0.64720,0.00000,0.00000,-0.03135,-1.25671,-0.47552
-0.08,807,,0.00000,0.00194,-0.00013,-0.66564,-0.64720,0.00000,0.00000,0.01992,-1.25671,-0.47552
0.03,806,,0.00000,0.00193,0.00085,-0.66564,-0.64720,0.00000,0.00000,0.03617,-1.25671,-0.47552
-0.08,807,,0.00000,0.00193,-0.00209,-0.66564,-0.64720,0.00000,0.00000,0.02644,-1.25671,-0.47552
0.03,806,,0.00000,0.00191,-0.00013,-0.66564,-0.64720,0.00000,0.00000,0.00861,-1.25671,-0.47552
0.03,806,,0.00000,0.00190,0.00093,-0.66564,-0.64720,0.00000,0.00000,-0.00061,-1.25671,-0.47552
0.13,805,,0.00000,0.00190,0.00029,-0.66564,-0.64720,0.00000,0.00000,0.01046,-1.25671,-0.47552
-0.08,807,,0.00000,0.00190,0.00002,-0.66564,-0.64720,0.00000,0.00000,0.02693,-1.25671,-0.47552
-0.39,810,,0.00000,0.00189,0.00066,-0.66564,-0.64720,0.00000,0.00000,-0.00161,-1.25671,-0.47552
-0.08,807,,0.00000,0.00189,0.00021,-0.66564,-0.64720,0.00000,0.00000,-0.07669,-1.25671,-0.47552
-0.18,808,,0.00000,0.00189,-0.00237,-0.66564,-0.64720,0.00000,0.00000,-0.13646,-1.25671,-0.47552
-0.08,807,,0.00000,0.00186,-0.00018,-0.66564,-0.64720,0.00000,0.00000,-0.15952,-1.25671,-0.47552
0.24,804,,0.00000,0.00185,0.00103,-0.66564,-0.64720,0.00000,0.00000,-0.13267,-1.25671,-0.47552
0.13,805,,0.00000,0.00185,-0.00237,-0.66564,-0.64720,0.00000,0.00000,-0.04968,-1.25671,-0.47552
-0.39,810,,0.00000,0.00182,-0.00131,-0.66564,-0.64720,0.00000,0.00000,0.00558,-1.25671,-0.47552
0.03,806,,0.00000,0.00180,0.00194,-0.66564,-0.64720,0.00000,0.00000,-0.01546,-1.25671,-0.47552
-0.08,807,,0.00000,0.00181,0.00284,-0.66564,-0.64720,0.00000,0.00000,-0.04804,-1.25671,-0.47552
0.13,805,,0.00000,0.00184,-0.00074,-0.66564,-0.64720,0.00000,0.00000,-0.04807,-1.25671,-0.47552
-0.08,807,,0.00000,0.00182,-0.00093,-0.66564,-0.64720,0.00000,0.00000,-0.02753,-1.25671,-0.47552
-0.08,807,,0.00000,0.00181,0.00025,-0.66564,-0.64720,0.00000,0.00000,-0.01829,-1.25671,-0.47552
-0.08,807,,0.00000,0.00180,0.00251,-0.66564,-0.64720,0.00000,0.00000,-0.03049,-1.25671,-0.47552
-0.08,807,,0.00000,0.00182,0.00405,-0.66564,-0.64720,0.00000,0.00000,-0.04824,-1.25671,-0.47552
-0.50,811,,0.00000,0.00186,-0.00112,-0.66564,-0.64720,0.00000,0.00000,-0.09202,-1.25671,-0.47552
0.13,805,,0.00000,0.00184,0.00016,-0.66564,-0.64720,0.00000,0.00000,-0.14900,-1.25671,-0.47552
0.03,806,,0.00000,0.00183,-0.00022,-0.66564,-0.64720,0.00000,0.00000,-0.14612,-1.25671,-0.47552
0.03,806,,0.00000,0.00183,0.00274,-0.66564,-0.64720,0.00000,0.00000,-0.09079,-1.25671,-0.47552
-0.39,810,,0.00000,0.00185,0.00060,-0.66564,-0.64720,0.00000,0.00000,-0.06439,-1.25671,-0.47552
0.03,806,,0.00000,0.00185,0.00005,-0.66564,-0.64720,0.00000,0.00000,-0.08559,-1.25671,-0.47552
0.03,806,,0.00000,0.00184,0.00045,-0.66564,-0.64720,0.00000,0.00000,-0.09219,-1.25671,-0.47552
0.03,806,,0.00000,0.00184,0.00020,-0.66564,-0.64720,0.00000,0.00000,-0.06245,-1.25671,-0.47552
0.03,806,,0.00000,0.00183,0.00306,-0.66564,-0.64720,0.00000,0.00000,-0.02573,-1.25671,-0.47552
0.03,806,,0.00000,0.00186,-0.00026,-0.66564,-0.64720,0.00000,0.00000,0.00395,-1.25671,-0.47552
0.13,805,,0.00000,0.00185,0.00110,-0.66564,-0.64720,0.00000,0.00000,0.02986,-1.25671,-0.47552
0.03,806,,0.00000,0.00185,-0.00242,-0.66564,-0.64720,0.00000,0.00000,0.05435,-1.25671,-0.47552
-0.29,809,,0.00000,0.00182,0.00197,-0.66564,-0.64720,0.00000,0.00000,0.04312,-1.25671,-0.47552
0.03,806,,0.00000,0.00184,-0.00023,-0.66564,-0.64720,0.00000,0.00000,-0.00836,-1.25671,-0.47552
0.13,805,,0.00000,0.00183,-0.00063,-0.66564,-0.64720,0.00000,0.00000,-0.03403,-1.25671,-0.47552
0.03,806,,0.00000,0.00182,0.00090,-0.66564,-0.64720,0.00000,0.00000,-0.01359,-1.25671,-0.47552
-0.82,814,,0.00000,0.00182,0.00102,-0.66564,-0.64720,0.00000,0.00000,-0.04382,-1.25671,-0.47552
0.35,803,,0.00000,0.00182,0.00231,-0.66564,-0.64720,0.00000,0.00000,-0.12961,-1.25671,-0.47552
0.13,805,,0.00000,0.00184,-0.00004,-0.66564,-0.64720,0.00000,0.00000,-0.12960,-1.25671,-0.47552
0.24,804,,0.00000,0.00183,0.00117,-0.66564,-0.64720,0.00000,0.00000,-0.03711,-1.25671,-0.47552
0.03,806,,0.00000,0.00184,-0.00152,-0.66564,-0.64720,0.00000,0.00000,0.05433,-1.25671,-0.47552
0.24,804,,0.00000,0.00182,-0.00047,-0.66564,-0.64720,0.00000,0.00000,0.11354,-1.25671,-0.47552
0.24,804,,0.00000,0.00181,0.00184,-0.66564,-0.64720,0.00000,0.00000,0.15773,-1.25671,-0.47552
0.24,804,,0.00000,0.00182,0.00090,-0.66564,-0.64720,0.00000,0.00000,0.19806,-1.25671,-0.47552
0.35,803,,0.00000,0.00182,-0.00224,-0.66564,-0.64720,0.00000,0.00000,0.23305,-1.25671,-0.47552
0.35,803,,0.00000,0.00179,0.00094,-0.66564,-0.64720,0.00000,0.00000,0.27065,-1.25671,-0.47552
0.24,804,,0.00000,0.00179,-0.00075,-0.66564,-0.64720,0.00000,0.00000,0.29919,-1.25671,-0.47552
0.35,803,,0.00000,0.00178,-0.00016,-0.66564,-0.64720,0.00000,0.00000,0.30916,-1.25671,-0.47552
0.24,804,,0.00000,0.00177,0.00117,-0.66564,-0.64720,0.00000,0.00000,0.30877,-1.25671,-0.47552
0.24,804,,0.00000,0.00178,-0.00239,-0.66564,-0.64720,0.00000,0.00000,0.29707,-1.25671,-0.47552
0.35,803,,0.00000,0.00175,-0.00118,-0.66564,-0.64720,0.00000,0.00000,0.28387,-1.25671,-0.47552
0.35,803,,0.00000,0.00173,0.00438,-0.66564,-0.64720,0.00000,0.00000,0.28787,-1.25671,-0.47552
0.24,804,,0.00000,0.00177,-0.00001,-0.66564,-0.64720,0.00000,0.00000,0.29789,-1.25671,-0.47552
0.03,806,,0.00000,0.00176,0.00454,-0.66564,-0.64720,0.00000,0.00000,0.27917,-1.25671,-0.47552
0.24,804,,0.00000,0.00180,-0.00013,-0.66564,-0.64720,0.00000,0.00000,0.23223,-1.25671,-0.47552
-0.39,810,,0.00000,0.00179,0.00117,-0.66564,-0.64720,0.00000,0.00000,0.15778,-1.25671,-0.47552
0.24,804,,0.00000,0.00180,-0.00099,-0.66564,-0.64720,0.00000,0.00000,0.06354,-1.25671,-0.47552
0.35,803,,0.00000,0.00178,-0.00231,-0.66564,-0.64720,0.00000,0.00000,0.03647,-1.25671,-0.47552
0.24,804,,0.00000,0.00175,0.00078,-0.66564,-0.64720,0.00000,0.00000,0.09437,-1.25671,-0.47552
0.13,805,,0.00000,0.00176,-0.00357,-0.66564,-0.64720,0.00000,0.00000,0.15746,-1.25671,-0.47552
0.35,803,,0.00000,0.00171,0.00176,-0.66564,-0.64720,0.00000,0.00000,0.19853,-1.25671,-0.47552
0.24,804,,0.00000,0.00173,-0.00091,-0.66564,-0.64720,0.00000,0.00000,0.23370,-1.25671,-0.47552
0.24,804,,0.00000,0.00171,-0.00149,-0.66564,-0.64720,0.00000,0.00000,0.25694,-1.25671,-0.47552
0.03,806,,0.00000,0.00169,0.00445,-0.66564,-0.64720,0.00000,0.00000,0.24759,-1.25671,-0.47552
0.24,804,,0.00000,0.00173,0.00191,-0.66564,-0.64720,0.00000,0.00000,0.21304,-1.25671,-0.47552
-0.08,807,,0.00000,0.00174,0.00081,-0.66564,-0.64720,0.00000,0.00000,0.17028,-1.25671,-0.47552
0.45,802,,0.00000,0.00174,0.00308,-0.66564,-0.64720,0.00000,0.00000,0.14280,-1.25671,-0.47552
0.24,804,,0.00000,0.00177,0.00069,-0.66564,-0.64720,0.00000,0.00000,0.16471,-1.25671,-0.47552
0.24,804,,0.00000,0.00177,0.00390,-0.66564,-0.64720,0.00000,0.00000,0.20822,-1.25671,-0.47552
0.03,806,,0.00000,0.00180,0.00065,-0.66564,-0.64720,0.00000,0.00000,0.22038,-1.25671,-0.47552
0.24,804,,0.00000,0.00180,-0.00017,-0.66564,-0.64720,0.00000,0.00000,0.20206,-1.25671,-0.47552
0.03,806,,0.00000,0.00179,0.00077,-0.66564,-0.64720,0.00000,0.00000,0.17609,-1.25671,-0.47552
0.03,806,,0.00000,0.00180,-0.00248,-0.66564,-0.64720,0.00000,0.00000,0.13971,-1.25671,-0.47552
0.13,805,,0.00000,0.00176,0.00092,-0.66564,-0.64720,0.00000,0.00000,0.10172,-1.25671,-0.47552
-0.82,814,,0.00000,0.00177,0.00323,-0.66564,-0.64720,0.00000,0.00000,0.02338,-1.25671,-0.47552
0.13,805,,0.00000,0.00179,-0.00014,-0.66564,-0.64720,0.00000,0.00000,-0.10753,-1.25671,-0.47552
0.03,806,,0.00000,0.00179,-0.00339,-0.66564,-0.64720,0.00000,0.00000,-0.16776,-1.25671,-0.47552
0.03,806,,0.00000,0.00175,-0.00017,-0.66564,-0.64720,0.00000,0.00000,-0.13264,-1.25671,-0.47552
0.66,800,,0.00000,0.00174,0.00120,-0.66564,-0.64720,0.00000,0.00000,-0.03197,-1.25671,-0.47552
0.13,805,,0.00000,0.00174,-0.00108,-0.66564,-0.64720,0.00000,0.00000,0.11852,-1.25671,-0.47552
0.03,806,,0.00000,0.00173,-0.00077,-0.66564,-0.64720,0.00000,0.00000,0.21331,-1.25671,-0.47552
0.03,806,,0.00000,0.00171,-0.00014,-0.66564,-0.64720,0.00000,0.00000,0.20961,-1.25671,-0.47552
-0.08,807,,0.00000,0.00171,0.00080,-0.66564,-0.64720,0.00000,0.00000,0.15198,-1.25671,-0.47552
0.03,806,,0.00000,0.00171,0.00123,-0.66564,-0.64720,0.00000,0.00000,0.08050,-1.25671,-0.47552
0.13,805,,0.00000,0.00171,0.00146,-0.66564,-0.64720,0.00000,0.00000,0.03687,-1.25671,-0.47552
0.13,805,,0.00000,0.00172,0.00076,-0.66564,-0.64720,0.00000,0.00000,0.03789,-1.25671,-0.47552
0.03,806,,0.00000,0.00172,-0.00203,-0.66564,-0.64720,0.00000,0.00000,0.05708,-1.25671,-0.47552
0.03,806,,0.00000,0.00170,0.00115,-0.66564,-0.64720,0.00000,0.00000,0.06432,-1.25671,-0.47552
