speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_fork
0,0.00,0.00047,-0.00025,-0.00,-0.01,-0.02,-0.00,-0.00025,-0.00,-0.00114,3171,6348,-0.26987,-0.28594,1.76406,0.00,,15499,16384,1.05
0,0.00,0.00047,-0.00026,-0.01,-0.02,-0.04,-0.00,-0.00026,-0.00,-0.00769,3171,6325,-0.26987,-0.26830,1.76411,0.00,,15499,16384,1.05
0,0.00,0.00048,-0.00034,-0.00,-0.01,-0.03,-0.00,-0.00034,-0.00,-0.00372,3171,6302,-0.26987,-0.25066,1.76406,0.00,,15499,16384,1.05
0,0.00,0.00048,-0.00037,-0.00,-0.01,-0.01,-0.00,-0.00037,-0.00,-0.00176,3171,6278,-0.26987,-0.23225,1.84078,0.00,,15499,16384,1.05
0,0.00,0.00049,-0.00039,-0.00,-0.02,-0.01,0.00,-0.00039,-0.00,-0.00473,3171,6254,-0.26987,-0.21385,1.84078,0.00,,15499,16384,1.05
0,0.00,0.00049,-0.00044,-0.00,-0.02,-0.01,-0.00,-0.00044,-0.00,-0.00278,3171,6230,-0.26987,-0.19544,1.84078,0.00,,15499,16384,1.05
0,0.00,0.00049,-0.00047,-0.00,-0.02,-0.02,0.00,-0.00047,-0.00,-0.00245,3171,6211,-0.26987,-0.18087,1.45726,0.00,,15499,16384,1.05
0,0.00,0.00050,-0.00049,-0.00,-0.02,-0.02,0.00,-0.00049,-0.00,-0.00331,3171,6192,-0.26987,-0.16629,1.45726,0.00,,17226,16384,-1.00
0,0.00,0.00050,-0.00052,0.00,-0.02,-0.02,0.00,-0.00052,-0.00,0.00057,3171,6174,-0.26987,-0.15249,1.38059,0.00,,17226,16384,-1.00
0,0.00,0.00051,-0.00052,-0.00,-0.02,-0.02,0.00,-0.00052,-0.00,-0.00186,3171,6156,-0.26987,-0.13868,1.38059,0.00,,17226,16384,-1.00
0,0.00,0.00051,-0.00054,0.00,-0.02,-0.01,0.00,-0.00054,-0.00,0.00308,3171,6140,-0.26987,-0.12641,1.22719,0.00,,17226,16384,-1.00
0,0.00,0.00052,-0.00050,0.01,-0.02,0.00,-0.00,-0.00050,-0.00,0.00560,3171,6124,-0.26987,-0.11414,1.22719,0.00,,17226,16384,-1.00
0,0.00,0.00052,-0.00045,0.00,-0.02,-0.00,-0.00,-0.00045,-0.00,0.00270,3171,6110,-0.26987,-0.10340,1.07379,0.00,,17226,16384,-1.00
0,0.00,0.00053,-0.00042,-0.00,-0.02,-0.01,0.00,-0.00042,-0.00,-0.00004,3171,6098,-0.26987,-0.09420,0.92039,0.00,,17226,16384,-1.00
0,0.00,0.00053,-0.00042,-0.00,-0.02,-0.02,-0.00,-0.00042,-0.00,-0.00310,3171,6088,-0.26987,-0.08653,0.76699,0.00,,17226,16384,-1.00
0,0.00,0.00054,-0.00045,-0.01,-0.02,-0.02,0.00,-0.00045,-0.00,-0.00632,3171,6082,-0.26987,-0.08192,0.46020,0.00,,17226,16384,-1.00
0,0.00,0.00054,-0.00052,0.00,-0.02,0.02,-0.00,-0.00051,-0.00,0.00495,3171,6079,-0.26987,-0.07962,0.23007,0.00,,17226,16384,-1.00
0,0.00,0.00055,-0.00047,0.01,-0.02,0.02,-0.00,-0.00047,-0.00,0.00546,3171,6079,-0.26987,-0.07962,0.00000,0.00,,17226,16384,-1.00
0,0.00,0.00055,-0.00041,-0.00,-0.02,-0.01,0.00,-0.00041,-0.00,-0.00411,3171,6079,-0.26987,-0.07962,0.00000,0.00,,17226,16384,-1.00
0,0.00,0.00056,-0.00045,0.00,-0.02,-0.04,-0.00,-0.00045,-0.00,0.00452,3171,6079,-0.26987,-0.07962,0.00000,0.00,,17226,16384,-1.00
0,0.00,0.00056,-0.00041,0.01,-0.03,-0.06,0.00,-0.00041,-0.00,0.00520,3171,6079,-0.26987,-0.07962,0.00000,0.00,,17226,16384,-1.00
0,0.00,0.00057,-0.00035,-0.00,-0.03,-0.05,0.00,-0.00035,-0.00,-0.00114,3171,6081,-0.26987,-0.08116,-0.15340,0.00,,17226,16384,-1.00
0,0.00,0.00057,-0.00036,0.00,-0.02,-0.01,-0.00,-0.00036,-0.00,0.00454,3171,6084,-0.26987,-0.08346,-0.23007,0.00,,17226,16384,-1.00
0,0.00,0.00058,-0.00032,-0.00,-0.02,-0.01,-0.00,-0.00032,-0.00,-0.00000,3171,6088,-0.26987,-0.08653,-0.30680,0.00,,17226,16384,-1.00
0,0.00,0.00058,-0.00032,-0.01,-0.02,-0.04,-0.00,-0.00032,-0.00,-0.01420,3171,6092,-0.26987,-0.08959,-0.30680,0.00,,17226,16384,-1.00
0,0.00,0.00059,-0.00046,-0.01,-0.01,-0.04,-0.00,-0.00046,-0.00,-0.00808,3171,6098,-0.26987,-0.09420,-0.46020,0.00,,17226,16384,-1.00
0,0.00,0.00059,-0.00054,-0.01,-0.02,-0.03,-0.00,-0.00054,-0.00,-0.00687,3171,6104,-0.26987,-0.09880,-0.46020,0.00,,17226,16384,-1.00
0,0.00,0.00060,-0.00061,-0.01,-0.02,-0.01,0.00,-0.00061,-0.00,-0.01214,3171,6110,-0.26987,-0.10340,-0.46020,0.00,,17226,16384,-1.00
0,0.00,0.00060,-0.00073,0.00,-0.01,0.02,0.00,-0.00073,-0.00,0.00112,3171,6117,-0.26987,-0.10877,-0.53687,0.00,,17226,16384,-1.00
0,0.00,0.00061,-0.00072,-0.00,-0.01,0.00,0.00,-0.00072,-0.00,-0.00264,3171,6125,-0.26987,-0.11490,-0.61359,0.00,,17226,16384,-1.00
0,0.00,0.00061,-0.00075,-0.00,-0.01,-0.03,-0.00,-0.00074,-0.00,-0.00349,3171,6133,-0.26987,-0.12104,-0.61359,0.00,,17226,16384,-1.00
0,0.00,0.00062,-0.00078,0.00,-0.02,-0.02,-0.00,-0.00078,-0.00,0.00368,3171,6142,-0.26987,-0.12794,-0.69032,0.00,,17226,16384,-1.00
0,0.00,0.00062,-0.00074,0.00,-0.02,-0.01,0.00,-0.00074,-0.00,0.00447,3171,6151,-0.26987,-0.13485,-0.69027,0.00,,17226,16384,-1.00
0,0.00,0.00062,-0.00070,0.01,-0.02,0.00,-0.00,-0.00070,-0.00,0.00552,3171,6161,-0.26987,-0.14252,-0.76699,0.00,,17226,16384,-1.00
0,0.00,0.00063,-0.00064,0.00,-0.03,0.01,-0.00,-0.00064,-0.00,0.00434,3171,6171,-0.26987,-0.15019,-0.76699,0.00,,17226,16384,-1.00
0,0.00,0.00063,-0.00060,0.01,-0.03,-0.01,-0.00,-0.00060,-0.00,0.00829,3171,6182,-0.26987,-0.15862,-0.84372,0.00,,17226,16384,-1.00
0,0.00,0.00064,-0.00051,0.00,-0.03,-0.03,0.00,-0.00051,-0.00,0.00494,3171,6194,-0.26987,-0.16783,-0.92034,0.00,,17226,16384,-1.00
0,0.00,0.00064,-0.00046,0.01,-0.03,-0.02,0.00,-0.00046,-0.00,0.00561,3171,6206,-0.26987,-0.17703,-0.92039,0.00,,17226,16384,-1.00
0,0.00,0.00065,-0.00041,0.01,-0.02,-0.03,0.00,-0.00041,-0.00,0.00879,3171,6218,-0.26987,-0.18623,-0.92039,0.00,,17226,16384,-1.00
0,0.00,0.00065,-0.00032,0.01,-0.03,-0.03,0.00,-0.00032,-0.00,0.00565,3171,6232,-0.26987,-0.19697,-1.07379,0.00,,17226,16384,-1.00
0,0.00,0.00066,-0.00026,0.00,-0.02,-0.02,0.00,-0.00026,-0.00,0.00402,3171,6249,-0.26987,-0.21001,-1.30391,0.00,,17226,16384,-1.00
0,0.00,0.00066,-0.00022,0.00,-0.01,-0.02,-0.00,-0.00022,-0.00,0.00356,3171,6267,-0.26987,-0.22382,-1.38059,0.00,,17226,16384,-1.00
0,0.00,0.00067,-0.00019,-0.00,-0.01,-0.03,-0.00,-0.00019,-0.00,-0.00224,3171,6286,-0.26987,-0.23839,-1.45726,0.00,,17226,16384,-1.00
0,0.00,0.00067,-0.00021,-0.01,-0.01,-0.02,-0.00,-0.00021,-0.00,-0.00944,3171,6305,-0.26987,-0.25296,-1.45726,0.00,,17226,16384,-1.00
0,0.00,0.00068,-0.00030,-0.01,-0.01,-0.01,-0.00,-0.00030,-0.00,-0.01178,3171,6326,-0.26987,-0.26907,-1.61071,0.00,,17226,16384,-1.00
0,0.00,0.00068,-0.00042,-0.01,-0.01,-0.01,0.00,-0.00042,-0.00,-0.01373,3171,6347,-0.26987,-0.28518,-1.61066,0.00,,17226,16384,-1.00
0,0.00,0.00069,-0.00056,-0.01,-0.01,-0.00,0.00,-0.00056,-0.00,-0.00993,3171,6369,-0.26987,-0.30205,-1.68738,0.00,,17226,16384,-1.00
0,0.00,0.00069,-0.00066,-0.01,-0.01,-0.01,0.00,-0.00066,-0.00,-0.00790,3171,6391,-0.26987,-0.31892,-1.68738,0.00,,17226,16384,-1.00
0,0.00,0.00070,-0.00074,-0.00,-0.02,-0.02,-0.00,-0.00074,-0.00,-0.00208,3171,6414,-0.26987,-0.33656,-1.76406,0.00,,17226,16384,-1.00
0,0.00,0.00070,-0.00076,0.00,-0.02,-0.02,-0.00,-0.00076,-0.00,0.00277,3171,6438,-0.26987,-0.35497,-1.84078,0.00,,17226,16384,-1.00
0,0.00,0.00071,-0.00073,0.00,-0.02,-0.02,0.00,-0.00073,-0.00,0.00457,3171,6462,-0.26987,-0.37338,-1.84078,0.00,,17226,16384,-1.00
0,0.00,0.00071,-0.00068,0.01,-0.02,-0.01,0.00,-0.00068,-0.00,0.00727,3171,6486,-0.26987,-0.39179,-1.84078,0.00,,17226,16384,-1.00
0,0.00,0.00071,-0.00061,0.01,-0.03,-0.01,0.00,-0.00061,-0.00,0.00637,3171,6511,-0.26987,-0.41096,-1.91751,0.00,,17226,16384,-1.00
